,course_id,theme_id,user_id,problem_duration_graded,problem_duration_ungraded,messagiesNum,video_duration
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,350494,0.0,3039537.156806,0,330.19129300000003
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,444404,0.0,3039537.156806,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,467046,0.0,6079074.313612,0,495.906043
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,554852,0.0,25.994404,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,559517,0.0,25.994404,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,583886,0.0,25.994404,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6cfbaccd1a0040b387e9a7ed8b4054c7,595666,0.0,3039537.156806,0,522.729625
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,22331,0.0,39.128208,0,875.07989
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,28864,0.0,0.0,0,957.8703890000002
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,56215,0.0,0.0,0,872.972295
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,154690,0.0,39.128208,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,237133,0.0,19.564104,0,583.550713
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,350494,0.0,0.0,0,576.53877
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,444404,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,467046,0.0,0.0,0,873.6710899999999
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,554852,0.0,19.564104,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,748f4844d7eb4c1ca7ae5d860abdd065,559517,0.0,19.564104,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,22331,0.0,90.48045,0,368.76567
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,28864,0.0,52.339407,0,398.27137899999997
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,48168,0.0,3.461323,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,56215,0.0,9.793041,0,348.524946
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,185925,0.0,45.240225,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,237133,0.0,493.195282,0,240.095359
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,243054,0.0,135.720675,0,505.197315
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,259731,0.0,39.172164,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,350494,0.0,66.31524,0,240.374494
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,444404,0.0,162.479306,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,453625,0.0,21.384798,0,209.01215200000001
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,467046,0.0,52.682424,0,366.199797
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,486614,0.0,198.94572,0,290.254627
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,488714,0.0,225.791807,0,361.978408
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,492510,0.0,218.663541,0,197.852597
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,493875,0.0,90.48045,0,365.945735
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,554852,0.0,14.256532,0,672.593221
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,559517,0.0,10.383969,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,559616,0.0,85.375724,0,408.24402100000003
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,583886,0.0,43.36449,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,595666,0.0,55.8682,0,365.56461
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,22331,0.0,6079128.882130001,0,1380.035653
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,28864,0.0,19.564104,0,875.377917
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,48168,0.0,3039537.156806,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,56215,0.0,19.564104,0,924.535903
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,154690,0.0,6079074.313612,0,341.737943
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,237133,0.0,27.284259,0,617.022322
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,350494,0.0,19.564104,0,605.890391
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,444404,0.0,19.564104,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,467046,0.0,19.564104,0,72.560714
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,554852,0.0,27.284259,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,b2f78b1f662e4c24952c207d54bf7b9e,559517,0.0,6079074.313612,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,22331,0.0,459.740524,0,1679.613105
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,28864,0.0,229.870262,0,1962.535858
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,48168,0.0,27.985033,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,56215,0.0,1629.982652,0,1648.436181
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,185925,0.0,3259.965304,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,243054,0.0,1629.982652,0,1262.0534889999997
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,259731,0.0,6519.930608,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,350494,0.0,1629.982652,0,1100.928244
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,444404,0.0,1629.982652,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,467046,0.0,459.740524,0,1273.8865620000001
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,486614,0.0,229.870262,0,1120.326879
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,492510,0.0,3259.965304,0,245.71596799999998
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,493875,0.0,1629.982652,0,294.612015
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,554852,0.0,27.985033,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,559517,0.0,27.985033,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,559616,0.0,342.683832,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,583886,0.0,64.841633,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,595666,0.0,235.436999,0,979.516287
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,22331,0.0,104.96889,0,1084.568103
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,48168,0.0,36.960615,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,56215,0.0,52.484445,0,1070.320075
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,185925,0.0,52.484445,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,237133,0.0,104.96889,0,719.952884
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,350494,0.0,52.484445,0,704.9733570000001
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,444404,0.0,52.484445,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,467046,0.0,146.302756,0,735.05457
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,554852,0.0,36.960615,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,559517,0.0,36.960615,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,559616,0.0,25.084054,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,583886,0.0,73.151378,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,595666,0.0,135.444334,0,1099.208912
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,473613,0.0,0.0,0,22.533034999999998
288,course-v1:spbu+SOCLAB+spring_2018,939b37206e654f35ae914dd632a9223e,473613,0.0,0.0,0,32.165279
288,course-v1:spbu+SOCLAB+spring_2018,18c7ee896d6a4944a137a99b37fcd249,473613,0.0,0.0,0,65.078926
288,course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,473613,0.0,0.0,0,1.638265
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,92dc03a5e8f1422c86b7ad2027051370,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,1d389a136e47425a8ad238c16cc7b72b,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e69c3d2f9bf24dc38f26d516ff72dafc,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,96ba5292ebf640ffbe4b303fb1ff5a31,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cd8a29e227c9475fbc37edaa23cfa9d3,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ffc583f1720542a3b2959ae2de6a31aa,473613,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,393700,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,393700,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,393700,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,43c190f90262429c9c3c912e16c79233,393700,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,28864,0.0,0.0,0,303.305884
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,28864,0.0,0.0,0,58.32607
288,course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,28864,0.0,0.0,0,1513.5047329999998
288,course-v1:spbu+SOCLAB+spring_2018,f5d3ea1438fc4dc399ef4edc441e892f,28864,0.0,0.0,0,1078.663604
288,course-v1:spbu+SOCLAB+spring_2018,1434b8d53d444779bc7e5be81a70575b,28864,0.0,0.0,0,1892.4455339999997
288,course-v1:spbu+SOCLAB+spring_2018,e69c3d2f9bf24dc38f26d516ff72dafc,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,18c7ee896d6a4944a137a99b37fcd249,28864,0.0,0.0,0,1068.0769169999999
288,course-v1:spbu+SOCLAB+spring_2018,96ba5292ebf640ffbe4b303fb1ff5a31,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,0dece1c2c32046f8a41548f6ad5de4f2,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,1d389a136e47425a8ad238c16cc7b72b,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,bba8998195d74caa9f322aa4524fa8dd,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cd8a29e227c9475fbc37edaa23cfa9d3,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,afc0b0da6f7840099a2b04e41c7095f4,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,1828bcc929d14d6d875e0acbc4c8274d,28864,0.0,0.0,3,0.0
288,course-v1:spbu+SOCLAB+spring_2018,911e79608f9541edb20dd5887ac1e9a8,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,43c190f90262429c9c3c912e16c79233,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,9ea1c781adf7418ea201dfc2037789c5,28864,0.0,0.0,0,1419.605432
288,course-v1:spbu+SOCLAB+spring_2018,37128eb7bb69401ea9be1638c29b2865,28864,0.0,0.0,0,1689.3800610000003
288,course-v1:spbu+SOCLAB+spring_2018,967228d4a2224c9e990c44752e1fd8c9,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,30ae45b00f1d4e7f88ef92437564a6fd,28864,0.0,0.0,0,1484.9602269999996
288,course-v1:spbu+SOCLAB+spring_2018,807a1dcddc7048e7b0fd4116357c6796,28864,0.0,0.0,0,1090.591928
288,course-v1:spbu+SOCLAB+spring_2018,8d30e64d32f740cebdbff84b90375be8,28864,0.0,0.0,0,226675.80646800002
288,course-v1:spbu+SOCLAB+spring_2018,079aad5593e3427dbb753ec869f121a7,28864,0.0,0.0,3,0.0
288,course-v1:spbu+SOCLAB+spring_2018,86c3d90af7b54579870f929880a6f1c3,28864,0.0,0.0,0,1125.1079439999999
288,course-v1:spbu+SOCLAB+spring_2018,cfd5b0cc8e184b22aee90e03cc383168,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ff886716bfbf4ee3bda294d0c6f5d95e,28864,0.0,0.0,0,787.6741380000001
288,course-v1:spbu+SOCLAB+spring_2018,8846cd94c4374878a1bdfc5c3cb5d1e8,28864,0.0,0.0,0,856.4975399999998
288,course-v1:spbu+SOCLAB+spring_2018,b442dc12c0a649f1b23173b1833ef380,28864,0.0,0.0,0,1621.5805789999997
288,course-v1:spbu+SOCLAB+spring_2018,6f18244edbf64f8ab81c1b5378d953f0,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,376d602fdb994d5cb6f8efa7311087ef,28864,0.0,0.0,0,528.025358
288,course-v1:spbu+SOCLAB+spring_2018,60bdfe9eac2340b19aefa80bed3df4d9,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ad35bbd476b34d0a8ad04254ddafc66e,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,4a1d9274e3454e30acb5109c58208cb7,28864,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,56215,0.0,0.0,0,392.645762
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,18c7ee896d6a4944a137a99b37fcd249,56215,0.0,0.0,0,1054.1452960000001
288,course-v1:spbu+SOCLAB+spring_2018,1d389a136e47425a8ad238c16cc7b72b,56215,0.0,0.0,0,1530.304227
288,course-v1:spbu+SOCLAB+spring_2018,0dece1c2c32046f8a41548f6ad5de4f2,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,bba8998195d74caa9f322aa4524fa8dd,56215,0.0,0.0,0,754.417601
288,course-v1:spbu+SOCLAB+spring_2018,e69c3d2f9bf24dc38f26d516ff72dafc,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,96ba5292ebf640ffbe4b303fb1ff5a31,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cd8a29e227c9475fbc37edaa23cfa9d3,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,9ea1c781adf7418ea201dfc2037789c5,56215,0.0,0.0,0,1060.524762
288,course-v1:spbu+SOCLAB+spring_2018,afc0b0da6f7840099a2b04e41c7095f4,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,37128eb7bb69401ea9be1638c29b2865,56215,0.0,0.0,0,1507.815596
288,course-v1:spbu+SOCLAB+spring_2018,967228d4a2224c9e990c44752e1fd8c9,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,30ae45b00f1d4e7f88ef92437564a6fd,56215,0.0,0.0,0,1513.190124
288,course-v1:spbu+SOCLAB+spring_2018,1828bcc929d14d6d875e0acbc4c8274d,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,807a1dcddc7048e7b0fd4116357c6796,56215,0.0,0.0,0,1080.23696
288,course-v1:spbu+SOCLAB+spring_2018,8d30e64d32f740cebdbff84b90375be8,56215,0.0,0.0,0,1668.111151
288,course-v1:spbu+SOCLAB+spring_2018,cfd5b0cc8e184b22aee90e03cc383168,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,86c3d90af7b54579870f929880a6f1c3,56215,0.0,0.0,0,703.016853
288,course-v1:spbu+SOCLAB+spring_2018,911e79608f9541edb20dd5887ac1e9a8,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,43c190f90262429c9c3c912e16c79233,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,8846cd94c4374878a1bdfc5c3cb5d1e8,56215,0.0,0.0,0,790.654031
288,course-v1:spbu+SOCLAB+spring_2018,b442dc12c0a649f1b23173b1833ef380,56215,0.0,0.0,0,1326.873493
288,course-v1:spbu+SOCLAB+spring_2018,6f18244edbf64f8ab81c1b5378d953f0,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,376d602fdb994d5cb6f8efa7311087ef,56215,0.0,0.0,0,1038.895822
288,course-v1:spbu+SOCLAB+spring_2018,60bdfe9eac2340b19aefa80bed3df4d9,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,079aad5593e3427dbb753ec869f121a7,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ff886716bfbf4ee3bda294d0c6f5d95e,56215,0.0,0.0,0,1255.372212
288,course-v1:spbu+SOCLAB+spring_2018,4a1d9274e3454e30acb5109c58208cb7,56215,0.0,0.0,0,700.755359
288,course-v1:spbu+SOCLAB+spring_2018,aa328b4f14cf4af391dd75c92f31db20,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ad35bbd476b34d0a8ad04254ddafc66e,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ffc583f1720542a3b2959ae2de6a31aa,56215,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,243054,0.0,0.0,0,329.623631
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,061d8a5b581a45dab40b1ca9405ddf5b,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,1434b8d53d444779bc7e5be81a70575b,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e69c3d2f9bf24dc38f26d516ff72dafc,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,96ba5292ebf640ffbe4b303fb1ff5a31,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cd8a29e227c9475fbc37edaa23cfa9d3,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,afc0b0da6f7840099a2b04e41c7095f4,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,911e79608f9541edb20dd5887ac1e9a8,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,43c190f90262429c9c3c912e16c79233,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,807a1dcddc7048e7b0fd4116357c6796,243054,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,1a17d645abe24d679ca25460fb6198bf,394310,0.0,0.0,3,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,96ba5292ebf640ffbe4b303fb1ff5a31,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e69c3d2f9bf24dc38f26d516ff72dafc,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cd8a29e227c9475fbc37edaa23cfa9d3,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,cfd5b0cc8e184b22aee90e03cc383168,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,911e79608f9541edb20dd5887ac1e9a8,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,43c190f90262429c9c3c912e16c79233,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,c1974eb7d4e94e32be5662c18c100602,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,ffc583f1720542a3b2959ae2de6a31aa,394310,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,492510,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,492510,0.0,0.0,0,392.9632
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,492510,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,488714,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,488714,0.0,0.0,0,392.68781
288,course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,488714,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,34c886e366fa4ab7b6209486bff7b0d6,488714,0.0,0.0,0,785.0209130000001
288,course-v1:spbu+SOCLAB+spring_2018,d9621f23da4a4e5faa6e1315fb730eac,488714,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,6c085a02b1b34426963b93e63d2d4f98,488714,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,27688ee203c144bb83cff0cceab9a483,488714,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,e3c0abd8380d446c8e9a5fb6b15aeefc,453625,0.0,0.0,0,0.0
288,course-v1:spbu+SOCLAB+spring_2018,f04d53579de84074918a985304a22c84,453625,0.0,0.0,0,403.565025
288,course-v1:spbu+SOCLAB+spring_2018,c2a53370f5e44301918c551b8bb2f17c,453625,0.0,0.0,0,0.0
